ts_ns,current_before,target_current,requested,current_after,rc
1787749242629110021,77379371008,77309411328,69959680,77312262144,0
1787749242657668708,77380943872,77309411328,71532544,77314097152,0
1787749242685931659,77379633152,77309411328,70221824,77312524288,0
1787749242713612690,77380943872,77309411328,71532544,77313835008,0
1787749242741331981,77382254592,77309411328,72843264,77310164992,0
1787749242768831019,77378060288,77309411328,68648960,77310689280,0
1787749242797193652,77378322432,77309411328,68911104,77311475712,0
1787749242826034334,77379108864,77309411328,69697536,77312262144,0
1787749242854303246,77382516736,77309411328,73105408,77310427136,0
1787749242882189860,77379108864,77309411328,69697536,77312262144,0
1787749242909865491,77378060288,77309411328,68648960,77310951424,0
1787749242938775354,77380419584,77309411328,71008256,77313572864,0
1787749242967636147,77385138176,77309411328,75726848,77313310720,0
1787749242995865628,77383041024,77309411328,73629696,77310951424,0
1787749243024166340,77380157440,77309411328,70746112,77313048576,0
1787749243053105474,77383565312,77309411328,74153984,77312000000,0
1787749243082155100,77383303168,77309411328,73891840,77311737856,0
1787749243110370530,77381206016,77309411328,71794688,77314359296,0
1787749243138728864,77383565312,77309411328,74153984,77311737856,0
1787749243166424725,77380157440,77309411328,70746112,77312786432,0
1787749243195096824,77381468160,77309411328,72056832,77315145728,0
1787749243223780403,77377798144,77309411328,68386816,77311213568,0
1787749243252059535,77380943872,77309411328,71532544,77314097152,0
1787749243280153913,77383303168,77309411328,73891840,77311475712,0
1787749243308029328,77379108864,77309411328,69697536,77312000000,0
1787749243336845849,77382254592,77309411328,72843264,77310689280,0
1787749243365101361,77380681728,77309411328,71270400,77313835008,0
1787749243393356162,77383041024,77309411328,73629696,77310951424,0
1787749243421643094,77380681728,77309411328,71270400,77313835008,0
1787749243450399854,77383565312,77309411328,74153984,77312000000,0
1787749243479200536,77381992448,77309411328,72581120,77310427136,0
1787749243507120221,77379108864,77309411328,69697536,77312000000,0
1787749243534824922,77378322432,77309411328,68911104,77311475712,0
1787749243562464282,77378584576,77309411328,69173248,77311213568,0
1787749243590568231,77378584576,77309411328,69173248,77310951424,0
1787749243619216809,77381206016,77309411328,71794688,77314359296,0
1787749243647222736,77383041024,77309411328,73629696,77310951424,0
1787749243674765464,77375176704,77309411328,65765376,77312000000,0
1787749243702674109,77378846720,77309411328,69435392,77312262144,0
1787749243731182525,77380681728,77309411328,71270400,77313835008,0
1787749243759711301,77381992448,77309411328,72581120,77309640704,0
1787749243787623326,77377273856,77309411328,67862528,77309902848,0
