ts_ns,current_before,target_current,requested,current_after,rc
1787750167556486372,85908230144,85899345920,8884224,85887926272,0
1787750167583288356,85904293888,85899345920,4947968,85892177920,0
1787750167610306935,85908873216,85899345920,9527296,85894230016,0
1787750167637545027,85903929344,85899345920,4583424,85897990144,0
1787750167665826918,85911031808,85899345920,11685888,85891731456,0
1787750167692479430,85901582336,85899345920,2236416,85897830400,0
1787750167719172892,85905260544,85899345920,5914624,85898641408,0
1787750167746057678,85909487616,85899345920,10141696,85895331840,0
1787750167773300850,85905661952,85899345920,6316032,85898584064,0
1787750167801724424,85915574272,85899345920,16228352,85889499136,0
1787750167828409196,85901987840,85899345920,2641920,85894909952,0
1787750167855547476,85907279872,85899345920,7933952,85896052736,0
1787750167882640676,85907959808,85899345920,8613888,85889265664,0
1787750167910058941,85905768448,85899345920,6422528,85898993664,0
1787750167937783013,85903286272,85899345920,3940352,85896732672,0
1787750167964875042,85907673088,85899345920,8327168,85895090176,0
1787750167991695647,85905100800,85899345920,5754880,85901316096,0
1787750168018819647,85909704704,85899345920,10358784,85900427264,0
1787750168046651400,85907451904,85899345920,8105984,85898526720,0
1787750168075036683,85909229568,85899345920,9883648,85888114688,0
1787750168101653324,85900402688,85899345920,1056768,85893324800,0
1787750168128402897,85904384000,85899345920,5038080,85897568256,0
1787750168155551158,85914546176,85899345920,15200256,85888483328,0
1787750168206613299,85914279936,85899345920,14934016,85886349312,0
1787750168256184983,85908078592,85899345920,8732672,85896445952,0
1787750168283038698,85910016000,85899345920,10670080,85889355776,0
1787750168311227898,85907677184,85899345920,8331264,85887352832,0
1787750168338719995,85904330752,85899345920,4984832,85890318336,0
1787750168366075079,85901672448,85899345920,2326528,85895118848,0
1787750168393013246,85906243584,85899345920,6897664,85900410880,0
1787750168419794960,85912072192,85899345920,12726272,85897850880,0
1787750168447401979,85908955136,85899345920,9609216,85896298496,0
1787750168474949607,85906247680,85899345920,6901760,85899431936,0
1787750168503440022,85917536256,85899345920,18190336,85890482176,0
1787750168530200446,85904629760,85899345920,5283840,85899202560,0
1787750168556856307,85906464768,85899345920,7118848,85904695296,0
1787750168585104618,85916663808,85899345920,17317888,85889282048,0
1787750168612967442,85905813504,85899345920,6467584,85898559488,0
1787750168641126591,85913853952,85899345920,14508032,85893652480,0
