ts_ns,current_before,target_current,requested,current_after,rc
1787748076174064232,77370015744,77309411328,60604416,77314179072,0
1787748076201956243,77370015744,77309411328,60604416,77310246912,0
1787748076229435347,77365035008,77309411328,55623680,77313392640,0
1787748076257725025,77367656448,77309411328,58245120,77311557632,0
1787748076286589594,77368967168,77309411328,59555840,77313130496,0
1787748076314340603,77372375040,77309411328,62963712,77309460480,0
1787748076342040081,77378928640,77309411328,69517312,77311819776,0
1787748076369499644,77378404352,77309411328,68993024,77311557632,0
1787748076397816613,77381025792,77309411328,71614464,77309198336,0
1787748076426081271,77373947904,77309411328,64536576,77312344064,0
1787748076454007784,77371326464,77309411328,61915136,77308411904,0
1787748076481444537,77376569344,77309411328,67158016,77309460480,0
1787748076509070133,77378142208,77309411328,68730880,77310771200,0
1787748076537458943,77381812224,77309411328,72400896,77309460480,0
1787748076565834094,77372375040,77309411328,62963712,77311033344,0
1787748076593615583,77370015744,77309411328,60604416,77313916928,0
1787748076621049206,77370015744,77309411328,60604416,77313654784,0
1787748076649461857,77372375040,77309411328,62963712,77309722624,0
1787748076677220446,77379452928,77309411328,70041600,77312606208,0
1787748076704796301,77381812224,77309411328,72400896,77309460480,0
1787748076731952819,77377355776,77309411328,67944448,77310246912,0
1787748076760055294,77370540032,77309411328,61128704,77308936192,0
1787748076788457155,77368442880,77309411328,59031552,77312081920,0
1787748076816447188,77368967168,77309411328,59555840,77312868352,0
1787748076845941789,77372899328,77309411328,63488000,77314056192,0
1787748076876034200,77383262208,77309411328,73850880,77317373952,0
1787748076907137240,77386317824,77309411328,76906496,77316861952,0
1787748076938074358,77386854400,77309411328,77443072,77317648384,0
1787748076967504197,77375582208,77309411328,66170880,77312831488,0
1787748076995501030,77381251072,77309411328,71839744,77310345216,0
1787748077023304660,77379026944,77309411328,69615616,77311918080,0
1787748077051725691,77383483392,77309411328,74072064,77310869504,0
1787748077080070831,77380075520,77309411328,70664192,77314539520,0
1787748077108427060,77380599808,77309411328,71188480,77309820928,0
1787748077136192070,77370900480,77309411328,61489152,77309558784,0
1787748077164475868,77367754752,77309411328,58343424,77311655936,0
1787748077193169604,77368279040,77309411328,58867712,77311918080,0
1787748077220549706,77363822592,77309411328,54411264,77312180224,0
1787748077247990409,77366444032,77309411328,57032704,77310345216,0
1787748077275456543,77366444032,77309411328,57032704,77310083072,0
1787748077304076157,77366181888,77309411328,56770560,77309558784,0
1787748077332233683,77376667648,77309411328,67256320,77310083072,0
1787748077359717257,77379289088,77309411328,69877760,77312180224,0
1787748077387111319,77379289088,77309411328,69877760,77312180224,0
1787748077415389468,77371949056,77309411328,62537728,77310345216,0
1787748077443866590,77369851904,77309411328,60440576,77313228800,0
1787748077471446816,77370114048,77309411328,60702720,77314015232,0
1787748077499650563,77370114048,77309411328,60702720,77315252224,0
1787748077527068965,77368729600,77309411328,59318272,77312106496,0
1787748077555141640,77369253888,77309411328,59842560,77312630784,0
1787748077583395608,77370302464,77309411328,60891136,77313941504,0
1787748077610864821,77370302464,77309411328,60891136,77313941504,0
1787748077638388716,77370040320,77309411328,60628992,77313941504,0
1787748077665810219,77370040320,77309411328,60628992,77313679360,0
1787748077694019096,77370040320,77309411328,60628992,77313941504,0
1787748077722508108,77371351040,77309411328,61939712,77309747200,0
1787748077750083034,77368205312,77309411328,58793984,77311844352,0
1787748077777560747,77368205312,77309411328,58793984,77311582208,0
1787748077805263615,77367681024,77309411328,58269696,77311582208,0
1787748077833919931,77368729600,77309411328,59318272,77312630784,0
1787748077862202499,77370040320,77309411328,60628992,77313417216,0
1787748077889745314,77369778176,77309411328,60366848,77313417216,0
1787748077917323020,77369253888,77309411328,59842560,77312630784,0
1787748077945583258,77369253888,77309411328,59842560,77313155072,0
1787748077974306334,77370826752,77309411328,61415424,77309222912,0
1787748078001830369,77367681024,77309411328,58269696,77311320064,0
1787748078029536737,77367681024,77309411328,58269696,77310271488,0
1787748078057462029,77378953216,77309411328,69541888,77312106496,0
1787748078085534233,77381574656,77309411328,72163328,77309222912,0
1787748078113695860,77379739648,77309411328,70328320,77313155072,0
1787748078141897297,77373710336,77309411328,64299008,77312106496,0
1787748078169929010,77370826752,77309411328,61415424,77309222912,0
1787748078197348213,77368991744,77309411328,59580416,77311844352,0
1787748078225191564,77371875328,77309411328,62464000,77308960768,0
1787748078252832120,77378428928,77309411328,69017600,77311320064,0
1787748078280173982,77379215360,77309411328,69804032,77312106496,0
1787748078307954611,77372399616,77309411328,62988288,77310533632,0
1787748078336256270,77369516032,77309411328,60104704,77313417216,0
1787748078364529408,77371875328,77309411328,62464000,77309747200,0
1787748078392012642,77377904640,77309411328,68493312,77311057920,0
1787748078419439925,77376856064,77309411328,67444736,77310009344,0
1787748078446714295,77378428928,77309411328,69017600,77311320064,0
1787748078475299739,77371875328,77309411328,62464000,77311057920,0
1787748078504340711,77370826752,77309411328,61415424,77309485056,0
1787748078531571400,77378428928,77309411328,69017600,77310533632,0
1787748078558881671,77377904640,77309411328,68493312,77310795776,0
1787748078586186732,77379215360,77309411328,69804032,77312106496,0
1787748078614618753,77372923904,77309411328,63512576,77311582208,0
1787748078643219897,77370826752,77309411328,61415424,77309485056,0
1787748078670375095,77369516032,77309411328,60104704,77311844352,0
1787748078697627575,77380263936,77309411328,70852608,77313155072,0
1787748078725033687,77381836800,77309411328,72425472,77308960768,0
1787748078752787586,77377118208,77309411328,67706880,77310009344,0
1787748078781417261,77371351040,77309411328,61939712,77309747200,0
1787748078809096548,77368467456,77309411328,59056128,77312106496,0
1787748078836682384,77368467456,77309411328,59056128,77312106496,0
1787748078864744058,77368729600,77309411328,59318272,77312630784,0
1787748078893543446,77369516032,77309411328,60104704,77313417216,0
1787748078921806894,77370826752,77309411328,61415424,77309222912,0
1787748078949419301,77367681024,77309411328,58269696,77311582208,0
1787748078976660390,77379739648,77309411328,70328320,77312831488,0
1787748079004470710,77381513216,77309411328,72101888,77309423616,0
1787748079033472242,77380988928,77309411328,71577600,77309161472,0
1787748079062014095,77372076032,77309411328,62664704,77310996480,0
1787748079089801194,77369978880,77309411328,60567552,77313093632,0
1787748079117797247,77383086080,77309411328,73674752,77311258624,0
1787748079145728530,77380464640,77309411328,71053312,77307850752,0
1787748079173488578,77377843200,77309411328,68431872,77310734336,0
1787748079201073934,77371027456,77309411328,61616128,77305229312,0
1787748079228500717,77363425280,77309411328,54013952,77311782912,0
1787748079256025292,77366046720,77309411328,56635392,77309685760,0
1787748079284243699,77366308864,77309411328,56897536,77309685760,0
1787748079312623079,77380726784,77309411328,71315456,77308899328,0
1787748079340501480,77378629632,77309411328,69218304,77311782912,0
1787748079368590115,77381513216,77309411328,72101888,77309161472,0
1787748079396888484,77372338176,77309411328,62926848,77310734336,0
1787748079425878436,77371551744,77309411328,62140416,77310210048,0
1787748079454242575,77371027456,77309411328,61616128,77309685760,0
1787748079482498543,77369192448,77309411328,59781120,77313355776,0
1787748079510376375,77369978880,77309411328,60567552,77313880064,0
1787748079538542221,77369716736,77309411328,60305408,77313617920,0
1787748079567320918,77371027456,77309411328,61616128,77309685760,0
1787748079595188159,77367881728,77309411328,58470400,77311782912,0
1787748079622868747,77368406016,77309411328,58994688,77311782912,0
1787748079650597075,77368143872,77309411328,58732544,77311782912,0
1787748079678224212,77370241024,77309411328,60829696,77312569344,0
1787748079706235565,77382561792,77309411328,73150464,77309685760,0
1787748079733643868,77379153920,77309411328,69742592,77312045056,0
1787748079760923378,77380202496,77309411328,70791168,77313093632,0
1787748079788652366,77373386752,77309411328,63975424,77311782912,0
1787748079817153169,77370503168,77309411328,61091840,77308637184,0
1787748079845227563,77379153920,77309411328,69742592,77312307200,0
1787748079873029703,77381251072,77309411328,71839744,77308637184,0
1787748079901080447,77378891776,77309411328,69480448,77311782912,0
1787748079930073699,77373124608,77309411328,63713280,77312045056,0
1787748079959531769,77371813888,77309411328,62402560,77311782912,0
1787748079989250554,77368668160,77309411328,59256832,77318074368,0
1787748080019550159,77376532480,77309411328,67121152,77316427776,0
1787748080052951052,77386420224,77309411328,77008896,77322981376,0
1787748080085263064,77394284544,77309411328,84873216,77319835648,0
1787748080117366612,77383798784,77309411328,74387456,77321408512,0
1787748080146110679,77379866624,77309411328,70455296,77315047424,0
1787748080173471281,77383467008,77309411328,74055680,77310853120,0
1787748080201482254,77379272704,77309411328,69861376,77309018112,0
1787748080229729672,77375074304,77309411328,65662976,77312421888,0
1787748080257581353,77371142144,77309411328,61730816,77309538304,0
1787748080285218580,77367996416,77309411328,58585088,77311897600,0
1787748080312797445,77368258560,77309411328,58847232,77311897600,0
1787748080340934991,77368520704,77309411328,59109376,77312421888,0
1787748080369455784,77369831424,77309411328,60420096,77313470464,0
1787748080397096731,77369831424,77309411328,60420096,77313732608,0
